file,DDA_check,SF_check,Npp,Dmob,Dve,V/V0,Mtot/Mbc,core_Df,core_Df_error,Df,Df_error,x,coating_RI,wavelength,core_PSP,Cext,Qext,Cabs,Qabs,SSA,g,Cext_HS,Qext_HS,Cabs_HS,Qabs_HS,SSA_HS,g_HS,Cext_CS,Qext_CS,Cabs_CS,Qabs_CS,SSA_CS,g_CS
coated_24_7,TRUE,TRUE,61,0.565555,0.526022,37.3198,25.2132,2.02791,0.0215426,3,0,0.342708524,(1.6+0j),0.75,0.398663749,0.596724561,2.745846251,0.050872934,0.234093356,0.914746372,0.766546254,0.599417196,2.758236491,0.044502681,0.204780443,0.925756749,0.622081601,0.578164581,2.660441935,0.051791707,0.238321116,0.910420478,0.600811918
coated_24_8,TRUE,TRUE,61,0.754438,0.700938,88.3744,59.2496,2.02019,0.0390225,3,0,0.341895424,(1.6+0j),1.1,0.272480169,0.959324347,2.486087302,0.036176457,0.093751223,0.96228965,0.7411436,0.964449659,2.499369539,0.031754134,0.082290781,0.967075384,0.587754176,0.967621153,2.507588458,0.036512969,0.094623292,0.962265223,0.585631188
coated_24_9,TRUE,TRUE,61,0.570762,0.531994,38.59195,26.0613,2.08341,0.0327106,3,0,0.342393975,(1.6+0j),0.35,0.908615787,0.779136777,3.50518024,0.088482327,0.398064261,0.886435437,0.8307508,0.716210498,3.22208752,0.118579133,0.533463759,0.834435361,0.625707147,0.817364663,3.677159837,0.066375351,0.298609403,0.918793467,0.556711141
coated_24_10,TRUE,TRUE,61,0.756512,0.714114,93.4033,62.6022,2.23661,0.0434868,3,0,0.340003761,(1.6+0j),1.05,0.381334691,1.057677251,2.640755465,0.038756096,0.096764275,0.963357351,0.747353262,1.054161847,2.631978381,0.03229083,0.080622122,0.969368243,0.598554627,1.050253476,2.622220157,0.040217538,0.10041313,0.961706827,0.594537249
coated_25_1,TRUE,TRUE,75,0.295133,0.1686906,1,1,1.81185,0.0182168,1.95128448,0,0.462887938,(1.6+0.00039j),0.9,0.143603334,0.019332364,0.864994461,0.01778338,0.795687743,0.080123886,0.396300529,0.020820122,0.931561689,0.017818505,0.797259333,0.144169042,0.077310262,0.020820122,0.931561689,0.017818505,0.797259333,0.144169042,0.077310262
coated_25_2,TRUE,TRUE,75,0.313177,0.190139,1.431625,1.28775,1.78848,0.0270376,1.936145643,0,0.440036959,(1.6+0.06603j),0.75,0.17960482,0.030657757,1.079712379,0.026502265,0.933363272,0.13554453,0.576383928,0.035429151,1.247752513,0.026815381,0.944390661,0.24312662,0.14748383,0.036240678,1.276333075,0.0271014,0.954463753,0.252182857,0.128560308
coated_25_3,TRUE,TRUE,75,0.327009,0.208632,1.89277,1.59518,1.81508,0.0227012,2.045723321,0,0.424031363,(1.6+0.07239j),0.6,0.249023597,0.048298316,1.412798638,0.036580601,1.070037796,0.242611249,0.644027587,0.061731429,1.80573746,0.039247717,1.148054938,0.364218241,0.30346315,0.063734728,1.864336962,0.039794524,1.164049866,0.375622599,0.251914056
coated_25_4,TRUE,TRUE,75,0.336553,0.22522,2.382295,1.92153,1.85584,0.0247774,2.134577351,0,0.410808615,(1.6+0j),0.75,0.213924189,0.03682953,0.924469085,0.027743205,0.696390504,0.246713044,0.509558496,0.045155489,1.133461458,0.030057053,0.754471094,0.334365462,0.21189049,0.048603098,1.220000938,0.031762416,0.797277936,0.346493998,0.164853523
coated_25_5,TRUE,TRUE,75,0.371283,0.278282,4.49128,3.32752,1.88804,0.0216971,2.482275759,0,0.382880743,(1.6+0j),0.5,0.37358651,0.123761002,2.034809245,0.052516762,0.863451261,0.57565985,0.73097611,0.15064027,2.476743155,0.058883236,0.968125271,0.609113578,0.609323289,0.133538705,2.19556879,0.060145762,0.98888302,0.54960053,0.591981309
coated_25_6,TRUE,TRUE,75,0.726911,0.661524,60.3538,40.5692,1.91408,0.0181883,3,0,0.344531834,(1.6+0j),1,0.206153354,0.889696638,2.588575631,0.048744633,0.141822689,0.945212074,0.759114713,0.886901503,2.580443173,0.041263212,0.120055466,0.953474865,0.593534964,0.88317565,2.569602791,0.049713868,0.144642681,0.943710101,0.587755466
coated_25_7,TRUE,TRUE,75,0.813264,0.748872,87.50935,58.6729,1.95686,0.0257955,3,0,0.342718598,(1.6+0j),0.35,0.65971894,1.003623017,2.278586635,0.111690841,0.253578537,0.888712356,0.724841517,0.808478784,1.835538764,0.128962257,0.29279089,0.840487765,0.524555097,0.772420709,1.753673914,0.079130159,0.179654034,0.897555621,0.428238979
coated_25_8,TRUE,TRUE,75,0.448508,0.39448,12.80323,8.86882,2.0091,0.0263707,3,0,0.35202789,(1.6+0j),1.2,0.210631351,0.069491014,0.568576346,0.024116016,0.197317545,0.652962094,0.306082313,0.066553704,0.544543238,0.022377971,0.183096836,0.663760702,0.234345742,0.072230658,0.590992145,0.026135503,0.213841009,0.638166072,0.21002778
coated_25_9,TRUE,TRUE,75,0.479708,0.434822,17.15515,11.7701,2.02296,0.0145287,3,0,0.347057624,(1.6+0.13445j),1,0.28959639,0.214317057,1.44325755,0.1059689,0.713617554,0.505550791,0.613076395,0.217730859,1.466246829,0.105732564,0.712026018,0.514388707,0.466113862,0.218643204,1.472390756,0.107345569,0.722888346,0.509037704,0.443708457
coated_25_10,TRUE,TRUE,75,0.820147,0.769414,95.03095,63.6873,2.13364,0.0203966,3,0,0.34053205,(1.6+0.27249j),0.35,1.032694531,1.172563331,2.521890692,0.618756331,1.330790235,0.472304553,0.970593101,1.152703236,2.479176589,0.606594555,1.304633295,0.473763466,0.892915215,1.151943676,2.477542966,0.607460169,1.306495015,0.472665043,0.893467736
coated_26_1,TRUE,TRUE,57,0.263493,0.1539498,1,1,1.83498,0.0285719,1.977466277,0,0.466246553,(1.6+0j),0.35,0.401556914,0.048612622,2.611565392,0.035515661,1.907970993,0.269414812,0.735004912,0.0530582,2.850390574,0.030128325,1.618552714,0.432164585,0.429793742,0.0530582,2.850390574,0.030128325,1.618552714,0.432164585,0.429793742
coated_26_2,TRUE,TRUE,57,0.285749,0.1736782,1.43668,1.29112,1.81998,0.0238656,2.017508295,0,0.446366833,(1.6+0j),0.75,0.18740565,0.022105779,0.933093863,0.019220149,0.811290252,0.130537362,0.494081109,0.02429083,1.025325736,0.01921737,0.811172926,0.208863196,0.121325283,0.024815224,1.047460626,0.019387914,0.818371665,0.218708899,0.104149223
coated_26_3,TRUE,TRUE,57,0.302204,0.1951672,2.03842,1.69228,1.82277,0.0157349,2.171919557,0,0.425289581,(1.6+0j),0.95,0.149593064,0.018359152,0.613690025,0.016034439,0.535982035,0.126624171,0.331064433,0.018512425,0.618813473,0.015397241,0.514682446,0.168275307,0.092662143,0.018922509,0.632521326,0.015530573,0.519139347,0.179254002,0.075089124
coated_26_4,TRUE,TRUE,57,0.313157,0.22442,3.10312,2.40208,1.87402,0.0231371,2.348367105,0,0.397730424,(1.6+0.03443j),1,0.169324952,0.022177393,0.560657321,0.018170225,0.459353795,0.180687065,0.284582656,0.021874732,0.55300588,0.017163058,0.433892031,0.215393459,0.108967486,0.022736211,0.574784563,0.01760738,0.445124744,0.225579856,0.088614438
coated_26_5,TRUE,TRUE,57,0.41468,0.347032,11.458495,7.97233,1.9472,0.0268769,3,0,0.360809542,(1.6+0j),0.7,0.287691495,0.141637576,1.497440438,0.037373691,0.395127325,0.736131525,0.686163167,0.158804413,1.678934062,0.04100217,0.433488833,0.741807113,0.580994954,0.153244067,1.6201482,0.04328868,0.457662588,0.717518072,0.535320408
coated_26_6,TRUE,TRUE,57,0.742753,0.663916,80.2903,53.8602,1.95405,0.0374911,3,0,0.346647311,(1.6+0j),0.6,0.352255831,1.447969861,4.182571472,0.063510684,0.183455459,0.956138117,0.843242312,1.524601957,4.403929129,0.062975804,0.181910418,0.958693609,0.72074431,1.514714707,4.375369053,0.054810844,0.158325306,0.963814411,0.692541759
coated_26_7,TRUE,TRUE,57,0.501127,0.435668,22.6897,15.4598,2.0758,0.0189644,3,0,0.352872559,(1.6+0.16837j),0.65,0.424438372,0.384745713,2.58090836,0.165545877,1.110496422,0.56972652,0.81730804,0.39416861,2.644117985,0.16330464,1.095462003,0.585698517,0.67580138,0.380277373,2.550934336,0.164594989,1.10411778,0.567171227,0.673971249
coated_26_8,TRUE,TRUE,57,0.639572,0.591138,56.7247,38.1498,2.11349,0.0241658,3,0,0.343080176,(1.6+0.02782j),0.7,0.418951031,0.951745313,3.467792554,0.135995128,0.495513754,0.857109747,0.843527915,1.013404588,3.692455151,0.136912473,0.498856205,0.864898507,0.726659596,0.979031508,3.567212914,0.140538121,0.512066664,0.856451892,0.689052963
coated_26_9,TRUE,TRUE,57,0.754628,0.692564,91.1809,61.1206,2.12356,0.0267423,3,0,0.343365904,(1.6+0.02431j),0.9,0.347996949,1.194576125,3.171057547,0.142465122,0.378180251,0.880740023,0.817418003,1.224372332,3.250152955,0.142577069,0.378477421,0.883550889,0.69406966,1.198692419,3.181984439,0.149429589,0.396667751,0.875339506,0.680622583
coated_26_10,TRUE,TRUE,57,0.637873,0.58499,54.9187,36.9458,2.19368,0.0525788,3,0,0.344086674,(1.6+0.03866j),1.15,0.311834724,0.420730101,1.565369323,0.090409362,0.336377268,0.78511316,0.720854222,0.435601884,1.620701313,0.093542819,0.348035614,0.785256166,0.592207745,0.433581232,1.61318327,0.09467178,0.352236029,0.781651573,0.584384385
coated_27_1,TRUE,TRUE,61,0.26037,0.157439,1,1,1.83445,0.0159696,2.038714451,0,0.455719556,(1.6+0.29522j),0.3,0.442227122,0.063703569,3.272270822,0.042901036,2.203703949,0.326552089,0.797537483,0.057066895,2.931363755,0.031581634,1.622258547,0.446585725,0.548293439,0.057066895,2.931363755,0.031581634,1.622258547,0.446585725,0.548293439
coated_27_2,TRUE,TRUE,61,0.27867,0.1743978,1.35796,1.23864,1.81306,0.0287385,2.004811103,0,0.439434589,(1.6+0.14951j),1.05,0.12980021,0.016513663,0.691307927,0.015369929,0.643428009,0.069259899,0.307728956,0.015283625,0.639815116,0.013747206,0.57549632,0.10052716,0.060182595,0.015167714,0.634962728,0.013599919,0.569330479,0.103363939,0.054649015
coated_27_3,TRUE,TRUE,61,0.29241,0.1933138,1.85308,1.56872,1.79583,0.0298894,2.10490042,0,0.420894772,(1.6+0.11764j),0.35,0.446526509,0.081578365,2.779453413,0.049745068,1.694862341,0.390217396,0.759684192,0.081311497,2.770360953,0.043591545,1.485205885,0.463894449,0.597944069,0.075329573,2.566551049,0.042040353,1.432355287,0.441914359,0.585279823
coated_27_4,TRUE,TRUE,61,0.555927,0.493658,30.8338,20.8892,1.8891,0.0209568,3,0,0.349090827,(1.6+0j),0.7,0.284859713,0.529289748,2.765357234,0.052352252,0.273522546,0.901089616,0.767580655,0.534513323,2.792648616,0.047423948,0.247773846,0.911276397,0.628577012,0.50896887,2.659187621,0.053459512,0.279307596,0.894965066,0.600650738
coated_27_5,TRUE,TRUE,61,0.758115,0.710248,91.90705,61.6047,1.94292,0.0245298,3,0,0.340890615,(1.6+0.18994j),0.9,0.247491267,1.175826796,2.967791816,0.48735107,1.230076167,0.58552478,0.863553148,1.185563662,2.992367707,0.485945835,1.226529346,0.590114095,0.749570831,1.171411004,2.956646338,0.48685397,1.228821482,0.58438672,0.743444589
coated_27_6,TRUE,TRUE,61,0.701791,0.659564,73.6315,49.421,1.98616,0.0250574,3,0,0.340713911,(1.6+0.00015j),0.55,0.432466246,1.367972243,4.003810533,0.075744953,0.221691956,0.944629759,0.836399339,1.343408696,3.931917417,0.071280609,0.208625617,0.946940489,0.692061794,1.321120544,3.866683973,0.06503534,0.190346829,0.950772592,0.653925259
coated_27_7,TRUE,TRUE,61,0.710539,0.657596,72.9385,48.959,2.03857,0.0313541,3,0,0.342552507,(1.6+0.03903j),1.05,0.259348227,0.819812115,2.413826911,0.137842615,0.405859108,0.831860724,0.757154066,0.82752306,2.436530756,0.133765834,0.393855574,0.838353949,0.608608532,0.827301155,2.435877387,0.138751491,0.408535171,0.832284181,0.607847895
coated_27_8,TRUE,TRUE,61,0.686617,0.634734,65.6422,44.0948,2.16952,0.0219671,3,0,0.342807688,(1.6+0.06926j),1.15,0.280291369,0.641863237,2.028472368,0.176048622,0.556364261,0.725722534,0.766720397,0.645933958,2.041337016,0.174592671,0.551763037,0.729705074,0.618443649,0.64474944,2.037593598,0.176884887,0.559007099,0.72565329,0.617766873
coated_27_9,TRUE,TRUE,61,0.733164,0.690692,84.52915,56.6861,2.19528,0.0160836,3,0,0.340315819,(1.6+0j),0.35,0.928099234,0.84591429,2.257707255,0.084317311,0.225039117,0.900324049,0.678557326,0.76202571,2.033812402,0.136805824,0.365128601,0.820470855,0.388632172,0.817418652,2.181653678,0.066418284,0.177267416,0.918746308,0.317162313
coated_27_10,TRUE,TRUE,61,0.755238,0.720126,95.72935,64.1529,2.32533,0.0358069,3,0,0.338823268,(1.6+0j),0.45,0.874531058,1.273779181,3.127427727,0.073631395,0.180782407,0.942194537,0.791538336,1.159430778,2.846675483,0.086263803,0.211797943,0.925598143,0.585202356,1.2451322,3.057092646,0.057779801,0.141863012,0.953595449,0.568021458
coated_28_1,TRUE,TRUE,59,0.266834,0.1556816,1,1,1.79415,0.0196828,1.856404132,0,0.4654992,(1.6+0.05799j),0.5,0.24154052,0.031149181,1.636372497,0.025879974,1.35956316,0.169160345,0.683942224,0.042450783,2.230084153,0.028069024,1.474561387,0.338786662,0.229586907,0.042450783,2.230084153,0.028069024,1.474561387,0.338786662,0.229586907
coated_28_2,TRUE,TRUE,59,0.296204,0.1860464,1.70458,1.46972,1.80068,0.0194629,1.965259377,0,0.434182826,(1.6+0.17147j),0.35,0.34681223,0.075441481,2.775094529,0.050232327,1.847782589,0.334155082,0.755909124,0.075000993,2.758891322,0.041134302,1.513114206,0.451549905,0.575057861,0.070867252,2.606832742,0.039861252,1.466285396,0.437522257,0.559390373
coated_28_3,TRUE,TRUE,59,0.311786,0.208068,2.38729,1.92486,1.78685,0.0200733,2.106579307,0,0.415091098,(1.6+0.09751j),0.85,0.159902087,0.026979128,0.793464393,0.022734184,0.668619293,0.15734178,0.435280953,0.028961164,0.85175669,0.02236099,0.657643541,0.227897417,0.132967116,0.030008659,0.882563827,0.022877577,0.672836536,0.237634134,0.109255065
coated_28_4,TRUE,TRUE,59,0.327857,0.23508,3.441775,2.62785,1.82346,0.0161397,2.131832278,0,0.395942582,(1.6+0.29948j),0.35,0.418588095,0.134910319,3.10830713,0.078370933,1.805650834,0.419088669,0.809482381,0.123519516,2.845865277,0.06558731,1.511118688,0.46901257,0.693151734,0.113490159,2.614790862,0.064570176,1.487684103,0.431050443,0.704535595
coated_28_5,TRUE,TRUE,59,0.648839,0.596582,56.27065,37.8471,1.92003,0.0268204,3,0,0.343690776,(1.6+0j),0.8,0.234382606,0.827987089,2.962056864,0.048169308,0.172321804,0.9418236,0.791890221,0.855089207,3.059012502,0.04544749,0.16258472,0.946850587,0.658445355,0.824524385,2.949669324,0.052126293,0.1864776,0.936780168,0.636277594
coated_28_6,TRUE,TRUE,59,0.653308,0.59475,55.74745,37.4983,1.95987,0.0241804,3,0,0.344930028,(1.6+0.10408j),0.75,0.268494725,0.861673041,3.101585249,0.267469736,0.962755185,0.689592545,0.852863405,0.889020922,3.200023728,0.270584082,0.973965247,0.695638117,0.740192942,0.866046782,3.117328496,0.272849964,0.982121271,0.684947777,0.722718799
coated_28_7,TRUE,TRUE,59,0.484443,0.429402,20.96545,14.3103,2.018,0.0258492,3,0,0.350271121,(1.6+0j),0.75,0.305143405,0.294877029,2.036211733,0.045050801,0.311088895,0.847221736,0.748340439,0.32277589,2.228861489,0.044914547,0.310148021,0.860849127,0.608574765,0.316950794,2.188637502,0.0478293,0.330275241,0.849095503,0.594009658
coated_28_8,TRUE,TRUE,59,0.498293,0.45414,24.82525,16.8835,2.06741,0.033376,3,0,0.346063215,(1.6+0j),0.6,0.419566337,0.487608943,3.01024795,0.058951147,0.363934199,0.879101587,0.796427117,0.521916317,3.222044111,0.058683261,0.362280409,0.887561934,0.682800539,0.478535479,2.954233028,0.05651746,0.348909863,0.881894942,0.626915135
coated_28_9,TRUE,TRUE,59,0.6876,0.651404,73.2655,49.177,2.15994,0.0215214,3,0,0.339793594,(1.6+0.12364j),0.5,0.589682334,1.099129256,3.298056142,0.431698912,1.295359251,0.607235537,0.918858908,1.079968888,3.240563388,0.428475471,1.285686967,0.603252024,0.803045419,1.090027737,3.270746052,0.428740509,1.286482241,0.606670093,0.800205614
coated_28_10,TRUE,TRUE,59,0.661064,0.617834,62.51845,42.0123,2.25249,0.0349343,3,0,0.341568924,(1.6+0.0007j),1.05,0.336312747,0.660892158,2.204434039,0.036779692,0.122680234,0.944348421,0.743789469,0.679200088,2.265500923,0.036227884,0.120839656,0.946660955,0.60078665,0.68091695,2.271227589,0.037550587,0.125251589,0.944852912,0.596860437
coated_29_1,TRUE,TRUE,59,0.258449,0.1557042,1,1,1.81771,0.0222789,2.035026411,0,0.457618598,(1.6+0.23814j),0.6,0.231845062,0.02516253,1.321489666,0.021568464,1.132735921,0.142834068,0.594759631,0.031852849,1.672852872,0.023348535,1.226221988,0.266987546,0.153986066,0.031852849,1.672852872,0.023348535,1.226221988,0.266987546,0.153986066
coated_29_2,TRUE,TRUE,59,0.283663,0.185887,1.70266,1.46844,1.80093,0.0250051,2.115116314,0,0.425038315,(1.6+0j),0.35,0.413293164,0.073419258,2.705341354,0.045174916,1.664598274,0.384699357,0.764390839,0.074793527,2.75598022,0.03971734,1.463498359,0.468973562,0.576954979,0.069125751,2.547134887,0.038055078,1.402247589,0.449480436,0.555638283
coated_29_3,TRUE,TRUE,59,0.293303,0.1961168,1.999495,1.66633,1.81369,0.0169646,2.05845527,0,0.417722978,(1.6+0.02258j),0.7,0.224136733,0.030484436,1.009156896,0.024057171,0.796388682,0.210837597,0.464200516,0.034749862,1.150359564,0.024657403,0.81625875,0.290431639,0.182521912,0.036704526,1.215066765,0.025556915,0.846036214,0.303712159,0.146287118
coated_29_4,TRUE,TRUE,59,0.310881,0.224054,2.980225,2.32015,1.83748,0.014934,2.247554678,0,0.396696006,(1.6+0.23595j),0.6,0.296885308,0.063789069,1.617897395,0.045401974,1.151541117,0.288248365,0.604988753,0.072292439,1.83357042,0.045649802,1.157826834,0.368539751,0.346692837,0.073608698,1.866954994,0.046089423,1.168977058,0.373859005,0.301741887
coated_29_5,TRUE,TRUE,59,0.674702,0.616486,62.0641,41.7094,1.91134,0.0349612,3,0,0.344330329,(1.6+0j),1.2,0.169997504,0.44020752,1.474759284,0.027670409,0.0926999,0.937142352,0.723724763,0.457394976,1.532339764,0.028634109,0.095928433,0.937397413,0.593485896,0.454572283,1.522883332,0.029006567,0.097176222,0.93618932,0.583198179
coated_29_6,TRUE,TRUE,59,0.429133,0.3781,14.318245,9.87883,1.93368,0.0296853,3,0,0.35212117,(1.6+0.05238j),0.6,0.385667255,0.277448174,2.471033509,0.083972987,0.747887653,0.697338118,0.771620597,0.284366367,2.532648935,0.079494248,0.707998717,0.7204513,0.625108087,0.269743434,2.402412873,0.083402606,0.742807677,0.690807652,0.61473175
coated_29_7,TRUE,TRUE,59,0.541442,0.50316,33.7966,22.8644,2.01178,0.0209401,3,0,0.342986691,(1.6+0.18355j),0.8,0.323513208,0.49480586,2.488471874,0.217244456,1.09256329,0.560950115,0.792933806,0.492754054,2.478152954,0.211021049,1.061264605,0.571751774,0.652465359,0.484894116,2.438623842,0.213325897,1.072856119,0.560056742,0.656413037
coated_29_8,TRUE,TRUE,59,0.736848,0.70324,92.27245,61.8483,2.02221,0.0103985,3,0,0.338761348,(1.6+0.66027j),0.3,0.883618076,0.976884777,2.5150483,0.486577256,1.252722256,0.501909265,0.967064533,0.953616801,2.455143505,0.4689682,1.207386688,0.508221542,0.863092309,0.953355387,2.45447048,0.469085295,1.207688155,0.507963871,0.863460565
coated_29_9,TRUE,TRUE,59,0.712284,0.674226,81.32845,54.5523,2.1098,0.0215961,3,0,0.339813268,(1.6+0j),0.95,0.336816716,0.983600933,2.754977515,0.041597371,0.116510485,0.957709097,0.760671853,0.988959505,2.76998639,0.035474536,0.099360977,0.964129435,0.620284764,0.975536623,2.732390107,0.044347712,0.124213942,0.954540187,0.611786551
coated_29_10,TRUE,TRUE,59,0.655426,0.61244,60.9604,40.9736,2.2019,0.0289571,3,0,0.341620261,(1.6+0.04763j),1.2,0.325657535,0.478912516,1.625695526,0.114157568,0.387514298,0.761631688,0.738225884,0.487512495,1.654888636,0.115555298,0.392258971,0.762969566,0.594322059,0.485674294,1.648648763,0.1166913,0.396115194,0.759733424,0.588148491
coated_30_1,TRUE,TRUE,67,0.283298,0.1624518,1,1,1.80677,0.0126001,1.958784978,0,0.465600489,(1.6+0.0964j),1.2,0.110587344,0.012292851,0.593080558,0.011770554,0.567881841,0.042487849,0.283532876,0.011435512,0.551717377,0.010684423,0.515480394,0.065680336,0.040145445,0.011435512,0.551717377,0.010684423,0.515480394,0.065680336,0.040145445
coated_30_2,TRUE,TRUE,67,0.300627,0.1795742,1.35124,1.23416,1.8135,0.0282807,1.95719132,0,0.447710084,(1.6+0j),0.4,0.352291834,0.060232362,2.378220592,0.042418659,1.674862565,0.2957497,0.759265707,0.068070447,2.68770032,0.03875006,1.53001124,0.430735923,0.472144434,0.066217146,2.614524401,0.037587491,1.484108253,0.432360145,0.440364522
coated_30_3,TRUE,TRUE,67,0.325967,0.21197,2.222275,1.81485,1.82098,0.0210203,2.081683443,0,0.41935723,(1.6+0j),0.7,0.219385617,0.035108362,0.994882711,0.026790182,0.75916642,0.236928723,0.570942926,0.042758677,1.211673409,0.028538707,0.808715199,0.332563385,0.21732337,0.045812278,1.298204782,0.029981245,0.849593101,0.345563109,0.169892775
coated_30_4,TRUE,TRUE,67,0.332328,0.235992,3.06412,2.37608,1.97597,0.0283938,2.484446895,0,0.397622583,(1.6+0.03183j),1.05,0.20140515,0.024595437,0.562302612,0.01991173,0.455223366,0.190429928,0.267175168,0.024357495,0.556862762,0.019095919,0.436572238,0.216014668,0.109386634,0.025333422,0.579174473,0.019599769,0.448091293,0.22632762,0.088804806
coated_30_5,TRUE,TRUE,67,0.35203,0.258684,4.037755,3.02517,2.00791,0.0240049,2.706487858,0,0.388351025,(1.6+0.0046j),1.2,0.183391725,0.021503658,0.409150723,0.016795973,0.319577475,0.218924818,0.193825085,0.02059923,0.391942144,0.015827753,0.301155111,0.23163376,0.098884463,0.021480345,0.408707157,0.016302955,0.310196797,0.241029203,0.081758816
coated_30_6,TRUE,TRUE,67,0.706375,0.658998,66.80905,44.8727,2.03309,0.0230805,3,0,0.341592874,(1.6+0.08477j),1.1,0.219524943,0.776768229,2.277368867,0.222911498,0.653543344,0.713027014,0.771265808,0.791418346,2.320320831,0.221987617,0.650834663,0.719506607,0.622782941,0.789981962,2.316109567,0.226257145,0.663352282,0.713592012,0.624239091
coated_30_7,TRUE,TRUE,67,0.759934,0.713528,84.71965,56.8131,2.05674,0.0210836,3,0,0.34062275,(1.6+0.15391j),0.65,0.394933131,1.321844085,3.305737088,0.515119415,1.288237677,0.61030244,0.90837152,1.321370107,3.304551739,0.510419012,1.276482663,0.613719874,0.80078252,1.3125264,3.282434932,0.508817613,1.2724778,0.612337236,0.792946798
coated_30_8,TRUE,TRUE,67,0.671683,0.627852,57.799,38.866,2.31634,0.0192013,3,0,0.341502799,(1.6+0.10096j),0.85,0.420086492,0.891071618,2.878115149,0.274958305,0.888101076,0.691429623,0.825771663,0.910507686,2.940892643,0.274769751,0.887492056,0.698223579,0.705579813,0.889546534,2.873189207,0.278079288,0.898181691,0.687392084,0.695874078
coated_30_9,TRUE,TRUE,67,0.797129,0.748288,97.849,65.566,2.31634,0.0192013,3,0,0.340529255,(1.6+0j),0.8,0.446341898,1.663737618,3.783183384,0.062337601,0.141749862,0.962531591,0.819092649,1.695925103,3.856374709,0.050948439,0.115851973,0.96995832,0.686855641,1.632149808,3.711355667,0.062626107,0.142405897,0.961629682,0.651082212
coated_30_10,TRUE,TRUE,67,0.438674,0.396076,14.51065,10.0071,2.31624,0.0224697,3,0,0.348184708,(1.6+0.0036j),1.2,0.297561265,0.070356316,0.571026359,0.023547191,0.191113852,0.665315183,0.304253807,0.066087518,0.536379915,0.021305466,0.172919552,0.677617399,0.235770853,0.071225101,0.578077592,0.024696592,0.200442632,0.653259986,0.21377288
coated_31_1,TRUE,TRUE,90,0.321607,0.1792604,1,1,1.7985,0.0141975,1.94483524,0,0.463223639,(1.6+0j),1.15,0.103288919,0.017352828,0.687561671,0.016416406,0.65045833,0.053963656,0.346985516,0.017277546,0.684578796,0.01565729,0.620380283,0.09377812,0.053212694,0.017277546,0.684578796,0.01565729,0.620380283,0.09377812,0.053212694
coated_31_2,TRUE,TRUE,90,0.336468,0.1975638,1.33876,1.22584,1.7793,0.0192158,1.928649743,0,0.444454345,(1.6+0.08383j),1,0.122077105,0.024657765,0.804357434,0.022424725,0.731513751,0.090561334,0.387598193,0.025779173,0.84093874,0.021886105,0.713943527,0.151016009,0.086316766,0.025838144,0.842862413,0.021804751,0.711289674,0.156102274,0.077456528
coated_31_3,TRUE,TRUE,90,0.345792,0.213874,1.70029,1.46686,1.76627,0.0192504,2.036025978,0,0.42885937,(1.6+0j),0.55,0.231831404,0.059153198,1.646540304,0.043965565,1.223789689,0.256750845,0.696335639,0.078466775,2.184137325,0.047045315,1.309515111,0.400442868,0.389540163,0.078917144,2.196673411,0.046554487,1.295852829,0.410083983,0.329147958
coated_31_4,TRUE,TRUE,90,0.368179,0.25126,2.755765,2.17051,1.81705,0.0168512,2.161386644,0,0.402640971,(1.6+0.15032j),0.5,0.306052891,0.110754881,2.233707403,0.068940334,1.390390506,0.377541345,0.774069247,0.123490945,2.490568667,0.066775499,1.34673005,0.459268051,0.56261794,0.115850016,2.33646622,0.06522916,1.315543434,0.436951657,0.537022637
coated_31_5,TRUE,TRUE,90,0.379896,0.270366,3.430465,2.62031,1.84911,0.0172901,2.393225537,0,0.392663395,(1.6+0j),0.45,0.363076651,0.142708949,2.485748434,0.066982391,1.166719913,0.530636368,0.7511008,0.155579215,2.709926688,0.065877283,1.147470801,0.576567586,0.628108469,0.133177127,2.31972022,0.065086198,1.133691452,0.511280954,0.623364596
coated_31_6,TRUE,TRUE,90,0.66394,0.599342,37.39285,25.2619,1.93266,0.0176326,3,0,0.345937837,(1.6+0.0037j),1.1,0.196267595,0.472001701,1.673032034,0.051297524,0.181826466,0.891319196,0.720916712,0.540797431,1.916881709,0.057016075,0.202096136,0.894570366,0.61104603,0.535748778,1.89898652,0.058060098,0.205796724,0.891628128,0.599971141
coated_31_7,TRUE,TRUE,90,0.570062,0.500434,21.77215,14.8481,1.95297,0.0157477,3,0,0.35051975,(1.6+0.23154j),0.45,0.508483955,0.632330189,3.214847812,0.297138726,1.510691405,0.530089294,0.920173175,0.589891083,2.999081951,0.278305141,1.414939044,0.528209276,0.814569421,0.58083727,2.953051202,0.274954259,1.397902732,0.526624282,0.798947363
coated_31_8,TRUE,TRUE,90,0.665368,0.6096,39.3538,26.5692,2.04627,0.0173473,3,0,0.344045487,(1.6+0.34078j),0.3,0.915632616,0.774802274,2.654673343,0.406466413,1.392659247,0.475393366,0.967078283,0.729153114,2.498267493,0.382585822,1.310838154,0.47530112,0.883730388,0.730034611,2.501287729,0.383405496,1.313646569,0.474811892,0.884892957
coated_31_9,TRUE,TRUE,90,0.754637,0.681438,54.9529,36.9686,2.1226,0.0254105,3,0,0.345328612,(1.6+0.02638j),0.8,0.404512783,1.28909343,3.53461257,0.184581809,0.506111634,0.856812699,0.838489734,1.353237193,3.710490706,0.178101807,0.488343879,0.86838833,0.72583979,1.305041155,3.57834022,0.182470454,0.500322432,0.860180307,0.685415011
